"seqnames","start","end","width","strand","V4","V5","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENTREZID","SYMBOL","GENENAME"
"11",78942733,78943132,400,"*","*",-1.540390063,"Intron (ENST00000278550/ENSG00000149256, intron 6 of 33)",11,78889866,78962219,72354,2,"ENSG00000149256","ENST00000533013",19087,"26011","TENM4","teneurin transmembrane protein 4"
"17",160890,161289,400,"*","*",-0.484619095,"Promoter (<=1kb)",17,156019,162172,6154,2,"ENSG00000272636","ENST00000343572",883,"8447","DOC2B","double C2 domain beta"
"12",7990012,7990411,400,"*","*",-0.484703767,"Distal Intergenic",12,7994770,7995084,315,2,"ENSG00000240739","ENST00000470614",4673,"100271560","RPS20P28","ribosomal protein S20 pseudogene 28"
"15",37774413,37774812,400,"*","*",-1.532472984,"Distal Intergenic",15,37921939,37936918,14980,1,"ENSG00000166069","ENST00000560841",-147127,"145942","TMCO5A","transmembrane and coiled-coil domains 5A"
"7",157606091,157606490,400,"*","*",-0.472334142,"Intron (ENST00000389413/ENSG00000155093, intron 14 of 21)",7,157614023,157618765,4743,1,"ENSG00000222012","ENST00000409610",-7533,"105375614","LOC105375614","uncharacterized LOC105375614"
"16",3551771,3552170,400,"*","*",-0.472811972,"Intron (ENST00000359128/ENSG00000167984, intron 10 of 19)",16,3548135,3556994,8860,2,"ENSG00000167984","ENST00000618137",4824,"197358","NLRC3","NLR family CARD domain containing 3"
"21",5154619,5155018,400,"*","*",-0.473218082,"Promoter (<=1kb)",21,5130871,5154658,23788,2,"ENSG00000275464","ENST00000617716",0,"102724159","LOC102724159","periodic tryptophan protein 2 homolog"
"2",213151407,213151806,400,"*","*",-0.47330861,"Promoter (<=1kb)",2,212999691,213151609,151919,2,"ENSG00000030419","ENST00000451136",0,"22807","IKZF2","IKAROS family zinc finger 2"
"6",155314354,155314820,467,"*","*",-0.30777902,"Promoter (<=1kb)",6,155256134,155314484,58351,2,"ENSG00000029639","ENST00000367166",0,"51106","TFB1M","transcription factor B1, mitochondrial"
"14",55565741,55566140,400,"*","*",-2.638303018,"Intron (ENST00000557267/ENSG00000126777, intron 1 of 1)",14,55559072,55612230,53159,1,"ENSG00000126777","ENST00000557267",6669,"3895","KTN1","kinectin 1"
"6",37172228,37172627,400,"*","*",-0.46257225,"Promoter (<=1kb)",6,37172468,37174247,1780,1,"ENSG00000137193","ENST00000468243",0,"5292","PIM1","Pim-1 proto-oncogene, serine/threonine kinase"
"1",155308511,155308910,400,"*","*",-0.338005316,"Promoter (<=1kb)",1,155308748,155320666,11919,1,"ENSG00000160752","ENST00000611010",0,"2224","FDPS","farnesyl diphosphate synthase"
"9",96418286,96418685,400,"*","*",-0.31848462,"Promoter (<=1kb)",9,96385941,96418370,32430,2,"ENSG00000165244","ENST00000375256",0,"195828","ZNF367","zinc finger protein 367"
"1",230315403,230315802,400,"*","*",-0.443752809,"3' UTR",1,230323542,230336295,12754,2,"ENSG00000177614","ENST00000530424",20493,"79605","PGBD5","piggyBac transposable element derived 5"
"19",4531586,4531985,400,"*","*",-0.443751885,"Promoter (2-3kb)",19,4532372,4534274,1903,2,"ENSG00000214456","ENST00000592610",2289,"440503","PLIN5","perilipin 5"
"8",124372663,124373062,400,"*","*",-0.336328521,"Promoter (<=1kb)",8,124306189,124372701,66513,2,"ENSG00000164983","ENST00000297632",0,"157378","TMEM65","transmembrane protein 65"
"20",5112964,5113363,400,"*","*",-0.341057267,"Promoter (<=1kb)",20,5068483,5113087,44605,2,"ENSG00000089063","ENST00000612323",0,"29058","TMEM230","transmembrane protein 230"
"5",93995393,93995792,400,"*","*",-1.525808074,"Intron (ENST00000395965/ENSG00000113391, intron 4 of 10)",5,93620883,94074720,453838,2,"ENSG00000113391","ENST00000509739",78928,"83989","ARB2A","ARB2 cotranscriptional regulator A"
"17",60043974,60044373,400,"*","*",0.535990648,"Promoter (<=1kb)",17,60043025,60043105,81,2,"ENSG00000264049","ENST00000583979",-869,"100616210","MIR4737","microRNA 4737"
"14",58860002,58860401,400,"*","*",0.536038859,"Intron (ENST00000648996/ENSG00000258583, intron 5 of 13)",14,58890323,59017327,127005,1,"ENSG00000258583","ENST00000658808",-29922,"102723742","LINC01500","long intergenic non-protein coding RNA 1500"
"7",48112819,48113218,400,"*","*",0.5361025,"Distal Intergenic",7,48104646,48108415,3770,1,"ENSG00000183696","ENST00000495446",8173,"7378","UPP1","uridine phosphorylase 1"
"2",240605169,240605568,400,"*","*",0.536101773,"Promoter (<=1kb)",2,240605430,240631259,25830,1,"ENSG00000178623","ENST00000319838",0,"2859","GPR35","G protein-coupled receptor 35"
"11",62687750,62688149,400,"*","*",0.536147926,"Promoter (1-2kb)",11,62686406,62689530,3125,2,"ENSG00000177363","ENST00000317449",1381,"221091","LRRN4CL","LRRN4 C-terminal like"
"20",23878661,23879060,400,"*","*",0.536136054,"Promoter (<=1kb)",20,23875934,23879748,3815,2,"ENSG00000170367","ENST00000304710",688,"1473","CST5","cystatin D"
"11",69254677,69255076,400,"*","*",0.536168431,"Distal Intergenic",11,69294151,69341682,47532,1,"ENSG00000172927","ENST00000544008",-39075,"26579","MYEOV","myeloma overexpressed"
"5",179209382,179209781,400,"*","*",-0.435333259,"Intron (ENST00000251582/ENSG00000087116, intron 3 of 21)",5,179114289,179122839,8551,2,"ENSG00000087116","ENST00000523450",-86543,"9509","ADAMTS2","ADAM metallopeptidase with thrombospondin type 1 motif 2"
"11",124953947,124954346,400,"*","*",-0.435333139,"Promoter (<=1kb)",11,124954121,125041487,87367,1,"ENSG00000149548","ENST00000529051",0,"80071","CCDC15","coiled-coil domain containing 15"
"8",125767770,125768169,400,"*","*",1.112850602,"Intron (ENST00000651999/ENSG00000286122, intron 5 of 7)",8,125749055,125750241,1187,2,"ENSG00000253470","ENST00000518339",-17529,"105375747","LOC105375747","uncharacterized LOC105375747"
"10",58268884,58269283,400,"*","*",-0.334632266,"Promoter (<=1kb)",10,58269162,58289586,20425,1,"ENSG00000122873","ENST00000333926",0,"55847","CISD1","CDGSH iron sulfur domain 1"
"10",109923340,109923739,400,"*","*",-0.427413869,"Promoter (<=1kb)",10,109864766,109923511,58746,2,"ENSG00000108039","ENST00000369683",0,"7511","XPNPEP1","X-prolyl aminopeptidase 1"
"1",8026804,8027203,400,"*","*",-0.427445335,"Promoter (<=1kb)",1,8026738,8122702,95965,1,"ENSG00000238290","ENST00000445300",66,NA,NA,NA
"GL000225.1",62307,62706,400,"*","*",-0.427450197,"Distal Intergenic",35,183252,183364,113,1,"ENSG00000276711","ENST00000621409",-120546,NA,NA,NA
"19",1415460,1415859,400,"*","*",-0.427480939,"Promoter (<=1kb)",19,1415740,1421232,5493,1,"ENSG00000071626","ENST00000587833",0,"26528","DAZAP1","DAZ associated protein 1"
"4",188085212,188085611,400,"*","*",1.099448479,"Distal Intergenic",4,188091373,188101250,9878,2,"ENSG00000179046","ENST00000503141",15639,"205860","TRIML2","tripartite motif family like 2"
"X",121407087,121407486,400,"*","*",1.102810777,"Distal Intergenic",23,121370972,121371053,82,1,"ENSG00000265456","ENST00000584290",36115,"100500869","MIR3672","microRNA 3672"
"9",134233806,134234205,400,"*","*",-0.420074483,"Distal Intergenic",9,134219070,134220280,1211,1,"ENSG00000289220","ENST00000687412",14736,NA,NA,NA
"20",34303044,34303443,400,"*","*",-0.357892711,"Promoter (<=1kb)",20,34280268,34303355,23088,2,"ENSG00000101444","ENST00000217426",0,"191","AHCY","adenosylhomocysteinase"
"16",1992977,1993376,400,"*","*",-0.413329396,"Promoter (<=1kb)",16,1992463,1993298,836,1,"ENSG00000127561","ENST00000564642",514,"9143","SYNGR3","synaptogyrin 3"
"16",31094739,31095138,400,"*","*",-0.365759853,"Promoter (<=1kb)",16,31090842,31094760,3919,2,"ENSG00000167397","ENST00000300851",0,"79001","VKORC1","vitamin K epoxide reductase complex subunit 1"
"5",149345302,149345701,400,"*","*",-0.365764739,"Promoter (<=1kb)",5,149345430,149349858,4429,1,"ENSG00000164284","ENST00000513661",0,"134266","GRPEL2","GrpE like 2, mitochondrial"
"8",42842887,42843286,400,"*","*",-0.400455568,"Promoter (<=1kb)",8,42838145,42843201,5057,2,"ENSG00000131931","ENST00000529779",0,"55145","THAP1","THAP domain containing 1"
"5",132866201,132866600,400,"*","*",-0.379082143,"Promoter (<=1kb)",5,132861181,132866314,5134,2,"ENSG00000164404","ENST00000687214",0,"2661","GDF9","growth differentiation factor 9"
"X",15493070,15493469,400,"*","*",-0.389182489,"Promoter (<=1kb)",23,15384799,15493333,108535,2,"ENSG00000087842","ENST00000380420",0,"8544","PIR","pirin"
"1",32963860,32964259,400,"*","*",-0.389759537,"Promoter (<=1kb)",1,32936445,32964685,28241,2,"ENSG00000116514","ENST00000373456",426,"127544","RNF19B","ring finger protein 19B"
"15",79896885,79897284,400,"*","*",-0.38433284,"Promoter (<=1kb)",15,79843547,79897014,53468,2,"ENSG00000136371","ENST00000258874",0,"10588","MTHFS","methenyltetrahydrofolate synthetase"
"1",199983285,199983684,400,"*","*",0.70945261,"Distal Intergenic",1,200008505,200008607,103,2,"ENSG00000202491","ENST00000365621",24923,"106479883","RNU6-716P","RNA, U6 small nuclear 716, pseudogene"
"2",216083837,216084236,400,"*","*",0.70945261,"Promoter (<=1kb)",2,216065450,216082955,17506,2,"ENSG00000115425","ENST00000464722",-882,"55825","PECR","peroxisomal trans-2-enoyl-CoA reductase"
"6",11836859,11837258,400,"*","*",0.70945261,"Distal Intergenic",6,11861626,11862970,1345,2,"ENSG00000215124","ENST00000299540",25712,NA,NA,NA
"GL000216.2",166616,167016,401,"*","*",1.093302774,"Distal Intergenic",31,93197,93309,113,2,"ENSG00000274202","ENST00000611062",-73307,NA,NA,NA
"18",57435184,57435583,400,"*","*",0.487705935,"Promoter (<=1kb)",18,57435374,57491298,55925,1,"ENSG00000119547","ENST00000491143",0,"9480","ONECUT2","one cut homeobox 2"
"2",71559747,71560146,400,"*","*",0.48837814,"Intron (ENST00000258104/ENSG00000135636, intron 22 of 54)",2,71570138,71570916,779,1,"ENSG00000135636","ENST00000461565",-9992,"8291","DYSF","dysferlin"
"17",79027311,79027710,400,"*","*",0.488432057,"Promoter (<=1kb)",17,79018131,79027673,9543,2,"ENSG00000265096","ENST00000581579",0,NA,NA,NA
"3",51933728,51934127,400,"*","*",0.488643414,"Promoter (1-2kb)",3,51927071,51932483,5413,2,"ENSG00000287707","ENST00000667061",-1245,NA,NA,NA
"21",10355295,10355694,400,"*","*",0.489315028,"Promoter (1-2kb)",21,10357400,10358620,1221,1,"ENSG00000275592","ENST00000619242",-1706,NA,NA,NA
"3",149292166,149292565,400,"*","*",0.709726313,"Promoter (<=1kb)",3,149275685,149291800,16116,2,"ENSG00000240216","ENST00000482639",-366,NA,NA,NA
"4",17256325,17256724,400,"*","*",0.709726313,"Distal Intergenic",4,17320746,17320882,137,2,"ENSG00000206780","ENST00000384053",64158,"109616994","SNORA75B","small nucleolar RNA, H/ACA box 75B"
"12",9035554,9035953,400,"*","*",0.710481198,"Promoter (<=1kb)",12,9036344,9037244,901,1,"ENSG00000255776","ENST00000544463",-391,NA,NA,NA
"11",20233153,20233552,400,"*","*",1.100093716,"Distal Intergenic",11,20156155,20160475,4321,2,"ENSG00000109851","ENST00000524983",-72678,"120237","DBX1","developing brain homeobox 1"
"6",86360829,86361228,400,"*","*",1.100093716,"Distal Intergenic",6,86432244,86432669,426,1,"ENSG00000219500","ENST00000404100",-71016,"100652960","LOC100652960","SUZ RNA binding domain containing 1 pseudogene"
"4",10048288,10048687,400,"*","*",0.7078379,"Intron (ENST00000506583/ENSG00000109667, intron 1 of 13)",4,9826224,10054875,228652,2,"ENSG00000109667","ENST00000506583",6188,"56606","SLC2A9","solute carrier family 2 member 9"
"5",129827165,129827564,400,"*","*",0.710019426,"Intron (ENST00000503616/ENSG00000251680, intron 2 of 4)",5,129904465,130186634,282170,1,"ENSG00000198108","ENST00000305031",-76901,"337876","CHSY3","chondroitin sulfate synthase 3"
"10",95415821,95416220,400,"*","*",0.708787466,"Promoter (2-3kb)",10,95384051,95413764,29714,2,"ENSG00000095637","ENST00000465489",-2057,"10580","SORBS1","sorbin and SH3 domain containing 1"
"12",65782777,65783176,400,"*","*",0.708787466,"Intron (ENST00000489520/ENSG00000241749, intron 1 of 1)",12,65758121,65758998,878,2,"ENSG00000241749","ENST00000493929",-23779,"204010","RPSAP52","ribosomal protein SA pseudogene 52"
"5",133669134,133669533,400,"*","*",0.711150516,"Distal Intergenic",5,133720495,133720934,440,2,"ENSG00000251243","ENST00000508392",51401,"101060035","LOC101060035","dnaJ homolog subfamily C member 24-like"
"12",14770869,14771268,400,"*","*",0.453889355,"Promoter (<=1kb)",12,14767999,14771131,3133,2,"ENSG00000197837","ENST00000358064",0,"121504","H4C16","H4 histone 16"
"10",102479151,102479550,400,"*","*",0.453906796,"3' UTR",10,102483039,102483559,521,1,"ENSG00000273262","ENST00000608017",-3489,NA,NA,NA
"1",89763087,89763486,400,"*","*",0.426957701,"Promoter (<=1kb)",1,89763545,89769903,6359,1,"ENSG00000171488","ENST00000416805",-59,"84230","LRRC8C","leucine rich repeat containing 8 VRAC subunit C"
"11",64844400,64844799,400,"*","*",0.426960846,"Promoter (<=1kb)",11,64823052,64844653,21602,2,"ENSG00000171219","ENST00000342711",0,"55561","CDC42BPG","CDC42 binding protein kinase gamma"
"5",10093670,10094069,400,"*","*",0.70686942,"Distal Intergenic",5,10082571,10082772,202,1,"ENSG00000280016","ENST00000623432",11099,NA,NA,NA
"3",20092863,20093262,400,"*","*",0.707569744,"Intron (ENST00000263754/ENSG00000114166, intron 2 of 17)",3,20111594,20122795,11202,1,"ENSG00000114166","ENST00000469085",-18332,"8850","KAT2B","lysine acetyltransferase 2B"
"4",141391276,141391675,400,"*","*",1.568022374,"Distal Intergenic",4,141405172,141407586,2415,1,"ENSG00000250189","ENST00000515103",-13497,NA,NA,NA
"4",5387201,5387600,400,"*","*",0.641680917,"Intron (ENST00000282908/ENSG00000152953, intron 4 of 11)",4,5426885,5426984,100,2,"ENSG00000252266","ENST00000516457",39384,NA,NA,NA
"11",121353173,121353572,400,"*","*",1.090414742,"Distal Intergenic",11,121361854,121362865,1012,2,"ENSG00000232460","ENST00000527904",9293,NA,NA,NA
"3",45960164,45960563,400,"*","*",0.641796404,"Promoter (1-2kb)",3,45921585,45958661,37077,2,"ENSG00000163820","ENST00000438446",-1503,"79443","FYCO1","FYVE and coiled-coil domain autophagy adaptor 1"
"16",46769779,46770178,400,"*","*",0.642105631,"Intron (ENST00000569810/ENSG00000140795, intron 1 of 2)",16,46707666,46763246,55581,2,"ENSG00000140795","ENST00000536476",-6533,"91807","MYLK3","myosin light chain kinase 3"
"11",72398542,72398941,400,"*","*",0.641906754,"Intron (ENST00000294053/ENSG00000162129, intron 3 of 16)",11,72410716,72412079,1364,1,"ENSG00000256403","ENST00000544959",-11775,NA,NA,NA
"2",66587128,66587527,400,"*","*",0.641906754,"Intron (ENST00000433396/ENSG00000232046, intron 1 of 5)",2,66574030,66695505,121476,1,"ENSG00000232046","ENST00000433396",13098,"100507073","LINC01798","long intergenic non-protein coding RNA 1798"
"20",34686771,34687170,400,"*","*",0.641712371,"Promoter (1-2kb)",20,34688688,34688978,291,1,"ENSG00000231034","ENST00000450770",-1518,NA,NA,NA
"15",43542626,43543025,400,"*","*",0.642025972,"Intron (ENST00000381885/ENSG00000168781, intron 28 of 29)",15,43517608,43531611,14004,1,"ENSG00000166963","ENST00000300231",25018,"4130","MAP1A","microtubule associated protein 1A"
"18",45278465,45278864,400,"*","*",0.642371372,"Intron (ENST00000586448/ENSG00000132874, intron 1 of 20)",18,45212995,45682975,469981,1,"ENSG00000132874","ENST00000586448",65470,"8170","SLC14A2","solute carrier family 14 member 2"
"3",183614645,183615044,400,"*","*",0.642371372,"Promoter (1-2kb)",3,183613620,183616742,3123,1,"ENSG00000243584","ENST00000474767",1025,NA,NA,NA
"9",122782230,122782629,400,"*","*",0.642154382,"Distal Intergenic",9,122788933,122789895,963,1,"ENSG00000148215","ENST00000373680",-6304,"392391","OR5C1","olfactory receptor family 5 subfamily C member 1"
"12",68284529,68284928,400,"*","*",0.642518731,"Intron (ENST00000357874/ENSG00000111554, intron 1 of 3)",12,68272443,68295323,22881,2,"ENSG00000111554","ENST00000357874",10395,"56890","MDM1","Mdm1 nuclear protein"
"10",125745166,125745565,400,"*","*",0.641942123,"Promoter (1-2kb)",10,125746701,125749441,2741,1,"ENSG00000107938","ENST00000469725",-1136,"26098","EDRF1","erythroid differentiation regulatory factor 1"
"14",22589052,22589451,400,"*","*",-0.324633889,"Promoter (<=1kb)",14,22564907,22589220,24314,2,"ENSG00000129562","ENST00000535847",0,"1603","DAD1","defender against cell death 1"
"11",43169260,43169659,400,"*","*",0.641853982,"Intron (ENST00000533565/ENSG00000251557, intron 1 of 2)",11,43262107,43263427,1321,2,"ENSG00000251557","ENST00000534639",93768,"399881","HNRNPKP3","heterogeneous nuclear ribonucleoprotein K pseudogene 3"
"3",49064247,49064646,400,"*","*",0.64220898,"Intron (ENST00000395443/ENSG00000198218, intron 2 of 9)",3,49033083,49057875,24793,2,"ENSG00000198218","ENST00000479449",-6372,"54870","QRICH1","glutamine rich 1"
"14",72825160,72825559,400,"*","*",0.642598086,"Intron (ENST00000556509/ENSG00000205683, intron 1 of 10)",14,72771744,72836483,64740,2,"ENSG00000205683","ENST00000556902",10924,"8110","DPF3","double PHD fingers 3"
"12",121997903,121998302,400,"*","*",0.642357154,"Promoter (1-2kb)",12,121996886,122003807,6922,1,"ENSG00000158023","ENST00000428465",1017,"144406","CFAP251","cilia and flagella associated protein 251"
"5",34738308,34738707,400,"*","*",0.642515609,"Intron (ENST00000265109/ENSG00000039560, intron 2 of 17)",5,34728574,34811071,82498,1,"ENSG00000039560","ENST00000509247",9734,"26064","RAI14","retinoic acid induced 14"
"7",76504528,76504927,400,"*","*",0.641890365,"Promoter (1-2kb)",7,76503367,76505838,2472,1,"ENSG00000091073","ENST00000465488",1161,"113878","DTX2","deltex E3 ubiquitin ligase 2"
"4",78759795,78760194,400,"*","*",-1.290084364,"Distal Intergenic",4,78768499,78768750,252,1,"ENSG00000239793","ENST00000478593",-8305,NA,NA,NA
"12",95467565,95467964,400,"*","*",1.563331201,"Promoter (<=1kb)",12,95467397,95467861,465,2,"ENSG00000241556","ENST00000478358",0,NA,NA,NA
"10",96219796,96220195,400,"*","*",1.083925556,"Intron (ENST00000224337/ENSG00000095585, intron 6 of 16)",10,96215849,96227497,11649,2,"ENSG00000095585","ENST00000472763",7302,"29760","BLNK","B cell linker"
"16",24991476,24991875,400,"*","*",1.083925556,"Intron (ENST00000289968/ENSG00000140750, intron 1 of 19)",16,24964284,24977456,13173,2,"ENSG00000140750","ENST00000571575",-14020,"55114","ARHGAP17","Rho GTPase activating protein 17"
"X",102624995,102625394,400,"*","*",0.641830775,"Intron (ENST00000602463/ENSG00000271147, intron 3 of 5)",23,102615473,102615820,348,2,"ENSG00000227211","ENST00000446931",-9175,"115482705","H3P45","H3 histone pseudogene 45"
"X",19108939,19109338,400,"*","*",-1.296120776,"Intron (ENST00000379869/ENSG00000173698, intron 1 of 28)",23,18989314,19122461,133148,2,"ENSG00000173698","ENST00000357991",13123,"10149","ADGRG2","adhesion G protein-coupled receptor G2"
"19",18322987,18323386,400,"*","*",-0.315439081,"Promoter (<=1kb)",19,18306236,18323076,16841,2,"ENSG00000130520","ENST00000593829",0,"25804","LSM4","LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated"
"5",101962445,101962844,400,"*","*",0.55677034,"Distal Intergenic",5,101976296,101976798,503,1,"ENSG00000249495","ENST00000515228",-13452,NA,NA,NA
"2",47012219,47012618,400,"*","*",0.556796555,"Intron (ENST00000409245/ENSG00000068724, intron 12 of 20)",2,47008702,47076112,67411,1,"ENSG00000068724","ENST00000651415",3517,"57217","TTC7A","tetratricopeptide repeat domain 7A"
