seqnames,start,end,width,log2FC,seqnames,start,end,width,strand,V4,V5,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS,ENTREZID,SYMBOL,GENENAME
11,75583179,75583579,*,0.71647105,11,75583180,75583579,400,*,*,0.71647105,Promoter (<=1kb),11,75583196,75594665,11470,1,ENSG00000255326,ENST00000527803,0,105369391,LOC105369391,uncharacterized LOC105369391
13,105139445,105139845,*,-0.560446455,13,105139446,105139845,400,*,*,-0.560446455,Distal Intergenic,13,105410816,105414224,3409,1,ENSG00000286929,ENST00000652772,-270971,105370344,LOC105370344,uncharacterized LOC105370344
16,53052793,53053193,*,-0.941413477,16,53052794,53053193,400,*,*,-0.941413477,Promoter (<=1kb),16,53035690,53052873,17184,2,ENSG00000277639,ENST00000562178,0,105371267,LOC105371267,uncharacterized LOC105371267
1,227787960,227788360,*,-0.690343185,1,227787961,227788360,400,*,*,-0.690343185,Promoter (<=1kb),1,227788521,227790575,2055,1,ENSG00000286389,ENST00000684869,-161,105373289,LOC105373289,LOC105373289
2,172359337,172359737,*,1.506684193,2,172359338,172359737,400,*,*,1.506684193,"Intron (ENST00000657632/ENSG00000232555, intron 2 of 2)",2,172323260,172330582,7323,2,ENSG00000286557,ENST00000668498,-28756,105373742,LOC105373742,uncharacterized LOC105373742
7,46969804,46970204,*,0.789058907,7,46969805,46970204,400,*,*,0.789058907,Promoter (<=1kb),7,46969721,46972692,2972,1,ENSG00000223829,ENST00000438639,84,105375267,LOC105375267,uncharacterized LOC105375267
7,157606090,157606490,*,-0.472334142,7,157606091,157606490,400,*,*,-0.472334142,"Intron (ENST00000389413/ENSG00000155093, intron 14 of 21)",7,157614023,157618765,4743,1,ENSG00000222012,ENST00000409610,-7533,105375614,LOC105375614,uncharacterized LOC105375614
8,125767769,125768169,*,1.112850602,8,125767770,125768169,400,*,*,1.112850602,"Intron (ENST00000651999/ENSG00000286122, intron 5 of 7)",8,125749055,125750241,1187,2,ENSG00000253470,ENST00000518339,-17529,105375747,LOC105375747,uncharacterized LOC105375747
8,56710204,56710604,*,0.682516306,8,56710205,56710604,400,*,*,0.682516306,Distal Intergenic,8,56638897,56656496,17600,2,ENSG00000254055,ENST00000658046,-53709,105375851,LOC105375851,uncharacterized LOC105375851
9,9769479,9769879,*,-2.02382436,9,9769480,9769879,400,*,*,-2.02382436,"Intron (ENST00000381196/ENSG00000153707, intron 5 of 45)",9,9799423,9803784,4362,1,ENSG00000230920,ENST00000449531,-29544,105375972,LOC105375972,uncharacterized LOC105375972
9,36789779,36790179,*,0.603893716,9,36789780,36790179,400,*,*,0.603893716,"Intron (ENST00000670495/ENSG00000287514, intron 2 of 2)",9,36779781,36830456,50676,1,ENSG00000287514,ENST00000669987,9999,105376030,LOC105376030,uncharacterized LOC105376030
10,30599992,30600392,*,-0.59799517,10,30599993,30600392,400,*,*,-0.59799517,Distal Intergenic,10,30587706,30591092,3387,1,ENSG00000285630,ENST00000648759,12287,105376479,LOC105376479,uncharacterized LOC105376479
3,40738282,40738682,*,0.474467125,3,40738283,40738682,400,*,*,0.474467125,"Intron (ENST00000665970/ENSG00000231873, intron 1 of 3)",3,40719859,40793390,73532,1,ENSG00000231873,ENST00000665970,18424,105377043,LOC105377043,uncharacterized LOC105377043
8,11612674,11613074,*,-0.722279667,8,11612675,11613074,400,*,*,-0.722279667,Distal Intergenic,8,11632205,11647945,15741,1,ENSG00000286985,ENST00000653416,-19131,105379242,LOC105379242,uncharacterized LOC105379242
X,71194582,71194982,*,-0.851789089,X,71194583,71194982,400,*,*,-0.851789089,"Intron (ENST00000664514/ENSG00000228427, intron 1 of 1)",23,71183559,71198175,14617,2,ENSG00000228427,ENST00000450860,3193,107985688,LOC107985688,uncharacterized LOC107985688
3,184714870,184715270,*,-1.263101571,3,184714871,184715270,400,*,*,-1.263101571,Promoter (<=1kb),3,184715561,184738949,23389,1,ENSG00000272970,ENST00000666332,-291,107986163,LOC107986163,uncharacterized LOC107986163
4,11828986,11829386,*,-0.977906552,4,11828987,11829386,400,*,*,-0.977906552,Distal Intergenic,4,11770420,11789864,19445,1,ENSG00000249631,ENST00000655077,58567,107986178,LOC107986178,uncharacterized LOC107986178
9,87873547,87873947,*,0.718888434,9,87873548,87873947,400,*,*,0.718888434,Distal Intergenic,9,87865320,87866001,682,1,ENSG00000234460,ENST00000645310,8228,107987091,LOC107987091,uncharacterized LOC107987091
3,73718446,73718846,*,-1.170001768,3,73718447,73718846,400,*,*,-1.170001768,Distal Intergenic,3,73648399,73648807,409,2,ENSG00000242364,ENST00000495472,-69640,111501764,LOC111501764,peroxiredoxin 5 pseudogene
1,16869020,16869420,*,0.433854749,1,16869021,16869420,400,*,*,0.433854749,Promoter (1-2kb),1,16870945,16874079,3135,1,ENSG00000228549,ENST00000438002,-1525,112267871,LOC112267871,uncharacterized LOC112267871
16,78760606,78761006,*,-1.000880686,16,78760607,78761006,400,*,*,-1.000880686,"Intron (ENST00000683929/ENSG00000186153, intron 9 of 10)",16,78793584,78796362,2779,2,ENSG00000286894,ENST00000655872,35356,112268165,LOC112268165,uncharacterized LOC112268165
22,39961284,39961684,*,0.487770956,22,39961285,39961684,400,*,*,0.487770956,Promoter (<=1kb),22,39960397,39964718,4322,1,ENSG00000225528,ENST00000424496,888,112268293,LOC112268293,translation machinery-associated protein 7 -like
X,149349524,149349924,*,-1.042487752,X,149349525,149349924,400,*,*,-1.042487752,Distal Intergenic,23,149414886,149415495,610,2,ENSG00000287585,ENST00000653668,65571,122319696,LOC122319696,uncharacterized LOC122319696
5,40651906,40652306,*,0.507544421,5,40651907,40652306,400,*,*,0.507544421,Promoter (2-3kb),5,40654963,40655094,132,1,ENSG00000199552,ENST00000362682,-2657,124900196,LOC124900196,small nucleolar RNA SNORA63
6,103580966,103581366,*,0.896617124,6,103580967,103581366,400,*,*,0.896617124,Promoter (1-2kb),6,103583135,103583268,134,1,ENSG00000202283,ENST00000365413,-1769,124900225,LOC124900225,small nucleolar RNA SNORA33
7,37401090,37401490,*,-1.078386978,7,37401091,37401490,400,*,*,-1.078386978,"Intron (ENST00000310758/ENSG00000155849, intron 1 of 21)",7,37419628,37419767,140,1,ENSG00000200113,ENST00000363243,-18138,124900242,LOC124900242,small nucleolar RNA SNORA51
10,659114,659514,*,-0.888454457,10,659115,659514,400,*,*,-0.888454457,"Intron (ENST00000381489/ENSG00000180525, intron 1 of 2)",10,663047,669563,6517,1,ENSG00000180525,ENST00000651360,-3533,124900286,LOC124900286,putative uncharacterized protein DIP2C-AS1
10,87987914,87988314,*,0.877437968,10,87987915,87988314,400,*,*,0.877437968,Distal Intergenic,10,87994618,87994695,78,2,ENSG00000200891,ENST00000364021,6381,124900295,LOC124900295,small nucleolar RNA SNORD74
12,73801372,73801772,*,-0.761812642,12,73801373,73801772,400,*,*,-0.761812642,"Intron (ENST00000664550/ENSG00000257750, intron 3 of 3)",12,73764279,73764413,135,2,ENSG00000201809,ENST00000364939,-36960,124900319,LOC124900319,U8 small nucleolar RNA
12,107417479,107417879,*,0.867080506,12,107417480,107417879,400,*,*,0.867080506,"Intron (ENST00000420571/ENSG00000151136, intron 1 of 14)",12,107374747,107374827,81,1,ENSG00000200897,ENST00000364027,42733,124900324,LOC124900324,small nucleolar RNA SNORD74
13,112012505,112012905,*,-0.644723569,13,112012506,112012905,400,*,*,-0.644723569,Distal Intergenic,13,112052078,112052138,61,1,ENSG00000200072,ENST00000363202,-39173,124900341,LOC124900341,small nucleolar RNA SNORD44
2,148255577,148255977,*,0.634085713,2,148255578,148255977,400,*,*,0.634085713,"Intron (ENST00000488372/ENSG00000204406, intron 2 of 3)",2,148260574,148260708,135,2,ENSG00000212181,ENST00000390879,4731,124900532,LOC124900532,small nucleolar RNA SNORA48
4,128584244,128584644,*,-0.408370813,4,128584245,128584644,400,*,*,-0.408370813,"Intron (ENST00000487657/ENSG00000248802, intron 1 of 1)",4,128567972,128570531,2560,2,ENSG00000248187,ENST00000514265,-13714,124900778,LOC124900778,uncharacterized LOC124900778
6,88827909,88828309,*,0.856587005,6,88827910,88828309,400,*,*,0.856587005,"Intron (ENST00000369485/ENSG00000111880, intron 11 of 15)",6,88714242,88714430,189,2,ENSG00000222145,ENST00000410213,-113480,124901521,LOC124901521,small nucleolar RNA SNORA73 family
6,149596077,149596477,*,-0.627458384,6,149596078,149596477,400,*,*,-0.627458384,Promoter (1-2kb),6,149594625,149594759,135,1,ENSG00000202343,ENST00000365473,1453,124901526,LOC124901526,small nucleolar RNA SNORA2/SNORA34 family
7,50644533,50644933,*,-0.736250166,7,50644534,50644933,400,*,*,-0.736250166,Promoter (2-3kb),7,50641725,50643868,2144,1,ENSG00000286658,ENST00000664024,2809,124901632,LOC124901632,uncharacterized LOC124901632
7,29924292,29924692,*,-0.698017866,7,29924293,29924692,400,*,*,-0.698017866,"Intron (ENST00000426154/ENSG00000136193, intron 7 of 7)",7,29912528,29912632,105,1,ENSG00000238906,ENST00000459368,11765,124901827,LOC124901827,small nucleolar RNA U13
7,107972030,107972430,*,-0.807098934,7,107972031,107972430,400,*,*,-0.807098934,"Intron (ENST00000393561/ENSG00000091136, intron 12 of 32)",7,107999791,107999982,192,2,ENSG00000238297,ENST00000458938,27552,124901861,LOC124901861,small nucleolar RNA U3
8,116272647,116273047,*,-0.967110818,8,116272648,116273047,400,*,*,-0.967110818,"Intron (ENST00000505156/ENSG00000249917, intron 2 of 13)",8,116289622,116298954,9333,1,ENSG00000287826,ENST00000669902,-16575,124902005,LOC124902005,uncharacterized LOC124902005
8,79807269,79807669,*,-0.807281607,8,79807270,79807669,400,*,*,-0.807281607,"Intron (ENST00000502766/ENSG00000249328, intron 3 of 5)",8,79800133,79800195,63,2,ENSG00000238884,ENST00000458851,-7075,124902076,LOC124902076,U7 small nuclear RNA
10,63802362,63802762,*,-1.48317538,10,63802363,63802762,400,*,*,-1.48317538,"Intron (ENST00000444770/ENSG00000228566, intron 2 of 2)",10,63872570,64692957,820388,1,ENSG00000228566,ENST00000654191,-69808,124902439,LOC124902439,uncharacterized LOC124902439
10,9897106,9897506,*,-1.073248985,10,9897107,9897506,400,*,*,-1.073248985,Distal Intergenic,10,9758783,9878060,119278,2,ENSG00000228636,ENST00000647601,-19047,124902542,LOC124902542,uncharacterized LOC124902542
12,131328293,131328693,*,-0.600265876,12,131328294,131328693,400,*,*,-0.600265876,Distal Intergenic,12,131310045,131312811,2767,2,ENSG00000286462,ENST00000666848,-15483,124903055,LOC124903055,uncharacterized LOC124903055
13,63464199,63464599,*,-0.799750431,13,63464200,63464599,400,*,*,-0.799750431,"Intron (ENST00000652818/ENSG00000287996, intron 1 of 1)",13,63397424,63439943,42520,1,ENSG00000287996,ENST00000670475,66776,124903236,LOC124903236,uncharacterized LOC124903236
16,79402650,79403050,*,-0.624941122,16,79402651,79403050,400,*,*,-0.624941122,Distal Intergenic,16,79505603,79516293,10691,1,ENSG00000261472,ENST00000569938,-102553,124903729,LOC124903729,uncharacterized LOC124903729
17,48382487,48382887,*,1.662662778,17,48382488,48382887,400,*,*,1.662662778,Promoter (<=1kb),17,48382371,48382586,216,2,ENSG00000200538,ENST00000363668,0,124904151,LOC124904151,small nucleolar RNA U3
20,30630935,30631335,*,1.491630678,20,30630936,30631335,400,*,*,1.491630678,Distal Intergenic,20,30713240,30713346,107,2,ENSG00000274385,ENST00000618440,82011,124904986,LOC124904986,U6 spliceosomal RNA
21,9655452,9655852,*,-0.527447773,21,9655453,9655852,400,*,*,-0.527447773,"Intron (ENST00000652368/ENSG00000286103, intron 1 of 3)",21,9646825,9647000,176,1,ENSG00000275631,ENST00000620684,8628,124905061,LOC124905061,U1 spliceosomal RNA
X,113929780,113930180,*,0.426133438,X,113929781,113930180,400,*,*,0.426133438,"Exon (ENST00000674361/ENSG00000241743, exon 2 of 2)",23,113944186,113944399,214,2,ENSG00000201674,ENST00000364804,14219,124905291,LOC124905291,small nucleolar RNA U3
2,235282335,235282735,*,1.197224532,2,235282336,235282735,400,*,*,1.197224532,Distal Intergenic,2,235177896,235178905,1010,1,ENSG00000235293,ENST00000449362,104440,124907998,LOC124907998,uncharacterized LOC124907998
3,115756474,115756874,*,0.46139207,3,115756475,115756874,400,*,*,0.46139207,Distal Intergenic,3,115788634,115792505,3872,2,ENSG00000289153,ENST00000690885,35631,124909412,LOC124909412,uncharacterized LOC124909412
7,143836671,143837071,*,-0.652712142,7,143836672,143837071,400,*,*,-0.652712142,Promoter (<=1kb),7,143761790,143836705,74916,2,ENSG00000253882,ENST00000491047,0,154761,LOC154761,"family with sequence similarity 115, member C pseudogene"
7,149284086,149284486,*,0.900841207,7,149284087,149284486,400,*,*,0.900841207,Promoter (<=1kb),7,149285281,149293762,8482,1,ENSG00000244560,ENST00000426347,-795,155060,LOC155060,AI894139 pseudogene
7,155930775,155931175,*,0.418083452,7,155930776,155931175,400,*,*,0.418083452,Distal Intergenic,7,155952030,155966343,14314,1,ENSG00000204876,ENST00000684576,-20855,389602,LOC389602,uncharacterized LOC389602
1,147833082,147833482,*,0.537970555,1,147833083,147833482,400,*,*,0.537970555,Distal Intergenic,1,147840962,147842359,1398,1,ENSG00000223728,ENST00000458399,-7480,391092,LOC391092,PRAME family member 17 pseudogene
4,169833104,169833504,*,1.34066993,4,169833105,169833504,400,*,*,1.34066993,Promoter (<=1kb),4,169832653,169833363,711,1,ENSG00000248625,ENST00000503181,452,402192,LOC402192,chloride nucleotide-sensitive channel 1A pseudogene
16,25034140,25034540,*,0.657399589,16,25034141,25034540,400,*,*,0.657399589,Promoter (2-3kb),16,25031881,25058109,26229,1,ENSG00000262587,ENST00000575694,2260,554206,LOC554206,leucine carboxyl methyltransferase 1 pseudogene
5,90417402,90417802,*,-0.767591155,5,90417403,90417802,400,*,*,-0.767591155,Distal Intergenic,5,90410033,90410669,637,1,ENSG00000255647,ENST00000546238,7370,731157,LOC731157,uncharacterized LOC731157
19,5720163,5720563,*,-0.909133448,19,5720164,5720563,400,*,*,-0.909133448,Promoter (<=1kb),19,5691835,5720165,28331,2,ENSG00000196365,ENST00000593119,0,9361,LONP1,"lon peptidase 1, mitochondrial"
13,48393025,48393425,*,0.8525087,13,48393026,48393425,400,*,*,0.8525087,Promoter (1-2kb),13,48389571,48391531,1961,2,ENSG00000139679,ENST00000464486,-1495,10161,LPAR6,lysophosphatidic acid receptor 6
8,19992693,19993093,*,0.426342279,8,19992694,19993093,400,*,*,0.426342279,Distal Intergenic,8,19956005,19967196,11192,1,ENSG00000175445,ENST00000650478,36689,4023,LPL,lipoprotein lipase
6,40541072,40541472,*,0.554355043,6,40541073,40541472,400,*,*,0.554355043,"Intron (ENST00000338305/ENSG00000156564, intron 1 of 2)",6,40505507,40523963,18457,2,ENSG00000226454,ENST00000648418,-17110,57497,LRFN2,leucine rich repeat and fibronectin type III domain containing 2
1,113087971,113088371,*,-0.426815397,1,113087972,113088371,400,*,*,-0.426815397,"Intron (ENST00000361127/ENSG00000198799, intron 1 of 17)",1,113098723,113107826,9104,1,ENSG00000198799,ENST00000466069,-10352,9860,LRIG2,leucine rich repeats and immunoglobulin like domains 2
10,76011703,76012103,*,-0.958251877,10,76011704,76012103,400,*,*,-0.958251877,"Intron (ENST00000611255/ENSG00000148655, intron 2 of 6)",10,76036006,76058789,22784,1,ENSG00000148655,ENST00000611306,-23903,83938,LRMDA,leucine rich melanocyte differentiation associated
10,76031379,76031779,*,0.790098739,10,76031380,76031779,400,*,*,0.790098739,"Intron (ENST00000611255/ENSG00000148655, intron 2 of 6)",10,76036006,76058789,22784,1,ENSG00000148655,ENST00000611306,-4227,83938,LRMDA,leucine rich melanocyte differentiation associated
2,169161427,169161827,*,0.50778957,2,169161428,169161827,400,*,*,0.50778957,"Intron (ENST00000649046/ENSG00000081479, intron 63 of 78)",2,169127829,169173964,46136,2,ENSG00000081479,ENST00000650252,12137,4036,LRP2,LDL receptor related protein 2
12,12267882,12268282,*,-0.600221828,12,12267883,12268282,400,*,*,-0.600221828,Promoter (<=1kb),12,12116025,12267044,151020,2,ENSG00000070018,ENST00000261349,-839,4040,LRP6,LDL receptor related protein 6
12,6873296,6873696,*,-0.662193072,12,6873297,6873696,400,*,*,-0.662193072,Promoter (<=1kb),12,6873569,6907733,34165,1,ENSG00000010626,ENST00000433346,0,10233,LRRC23,leucine rich repeat containing 23
1,165559818,165560218,*,0.623173695,1,165559819,165560218,400,*,*,0.623173695,"Intron (ENST00000294818/ENSG00000162763, intron 1 of 1)",1,165476841,165546873,70033,2,ENSG00000237463,ENST00000658987,-12946,400794,LRRC52-AS1,LRRC52 antisense RNA 1
1,89763086,89763486,*,0.426957701,1,89763087,89763486,400,*,*,0.426957701,Promoter (<=1kb),1,89763545,89769903,6359,1,ENSG00000171488,ENST00000416805,-59,84230,LRRC8C,leucine rich repeat containing 8 VRAC subunit C
1,89737153,89737553,*,-0.598053918,1,89737154,89737553,400,*,*,-0.598053918,"Intron (ENST00000479252/ENSG00000171488, intron 2 of 3)",1,89763545,89769903,6359,1,ENSG00000171488,ENST00000416805,-25992,84230,LRRC8C,leucine rich repeat containing 8 VRAC subunit C
11,62687749,62688149,*,0.536147926,11,62687750,62688149,400,*,*,0.536147926,Promoter (1-2kb),11,62686406,62689530,3125,2,ENSG00000177363,ENST00000317449,1381,221091,LRRN4CL,LRRN4 C-terminal like
3,116002399,116002799,*,0.473530502,3,116002400,116002799,400,*,*,0.473530502,"Intron (ENST00000539563/ENSG00000185565, intron 2 of 5)",3,115841887,116051252,209366,2,ENSG00000185565,ENST00000498645,48453,4045,LSAMP,limbic system associated membrane protein
5,2511480,2511880,*,-1.547341447,5,2511481,2511880,400,*,*,-1.547341447,Distal Intergenic,5,2712591,2715237,2647,1,ENSG00000281560,ENST00000626215,-200711,101234261,LSINCT5,long stress-induced non-coding transcript 5
5,2640531,2640931,*,-0.69208747,5,2640532,2640931,400,*,*,-0.69208747,Distal Intergenic,5,2712591,2715237,2647,1,ENSG00000281560,ENST00000626215,-71660,101234261,LSINCT5,long stress-induced non-coding transcript 5
19,34232689,34233089,*,-0.81598711,19,34232690,34233089,400,*,*,-0.81598711,Distal Intergenic,19,34221350,34227617,6268,1,ENSG00000257103,ENST00000590416,11340,26065,LSM14A,LSM14A mRNA processing body assembly factor
11,65540566,65540966,*,-0.460425356,11,65540567,65540966,400,*,*,-0.460425356,Promoter (<=1kb),11,65539080,65540683,1604,2,ENSG00000168056,ENST00000532661,0,4054,LTBP3,latent transforming growth factor beta binding protein 3
19,40609858,40610258,*,-0.814570056,19,40609859,40610258,400,*,*,-0.814570056,Promoter (<=1kb),19,40610168,40613828,3661,1,ENSG00000090006,ENST00000546155,0,8425,LTBP4,latent transforming growth factor beta binding protein 4
19,40640700,40641100,*,-0.547879219,19,40640701,40641100,400,*,*,-0.547879219,Distal Intergenic,19,40627259,40629811,2553,1,ENSG00000090006,ENST00000598166,13442,8425,LTBP4,latent transforming growth factor beta binding protein 4
8,143103810,143104210,*,0.726878735,8,143103811,143104210,400,*,*,0.726878735,Distal Intergenic,8,143080630,143083486,2857,1,ENSG00000261667,ENST00000562505,23181,101928108,LY6L,lymphocyte antigen 6 family member L
6,6598695,6599095,*,-0.468242567,6,6598696,6599095,400,*,*,-0.468242567,"Intron (ENST00000379953/ENSG00000112799, intron 2 of 5)",6,6588720,6654982,66263,1,ENSG00000112799,ENST00000230568,9976,9450,LY86,lymphocyte antigen 86
